일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2018/11/26","46000","2250","5.14","44500","46100","44100","18042","819891850","272631834000","5926779"
"2018/11/23","43750","1100","2.58","43050","44150","42900","10763","469215800","259296581250","5926779"
"2018/11/22","42650","800","1.91","42100","42700","41450","8378","353114800","252777124350","5926779"
"2018/11/21","41850","250","0.60","41300","42000","41100","1914","79404400","248035701150","5926779"
"2018/11/20","41600","-1150","-2.69","42050","42800","41450","5897","246050650","246554006400","5926779"
"2018/11/19","42750","-600","-1.38","43950","43950","42000","5452","231547100","253369802250","5926779"
"2018/11/16","43350","50","0.12","43300","44200","42250","8823","383153600","256925869650","5926779"
"2018/11/15","43300","600","1.41","43400","43400","42600","2972","128051550","256629530700","5926779"
"2018/11/14","42700","-450","-1.04","43050","43150","42250","4244","180379150","253073463300","5926779"
"2018/11/13","43150","450","1.05","42550","43450","40500","7384","312892000","255740513850","5926779"
"2018/11/12","42700","-250","-0.58","43000","43300","42000","5962","253522500","253073463300","5926779"
"2018/11/09","42950","-1750","-3.91","44700","45650","42950","15289","675076300","254555158050","5926779"
"2018/11/08","44700","350","0.79","44800","45950","44700","11038","502093000","264927021300","5926779"
"2018/11/07","44350","1950","4.60","43750","45950","42400","36560","1639097600","262852648650","5926779"
"2018/11/06","42400","550","1.31","41400","42950","40950","17109","717578900","251295429600","5926779"
"2018/11/05","41850","-800","-1.88","42450","42700","41500","4523","189236650","248035701150","5926779"
"2018/11/02","42650","1450","3.52","42600","43050","40900","16429","694722350","252777124350","5926779"
"2018/11/01","41200","2450","6.32","42800","43400","40600","34407","1447605550","244183294800","5926779"
"2018/10/31","38750","-50","-0.13","39050","39050","38100","6352","258512150","229662686250","5926779"
"2018/10/30","38800","1450","3.88","36100","38850","35800","16216","604668550","229959025200","5926779"
"2018/10/29","37350","-2850","-7.09","39400","40850","36100","17617","676895800","221365195650","5926779"
"2018/10/26","40200","-1650","-3.94","41900","42000","39100","9080","368238350","238256515800","5926779"
"2018/10/25","41850","-150","-0.36","41250","43250","40100","14465","607290400","248035701150","5926779"
"2018/10/24","42000","-400","-0.94","42400","43000","41650","3714","157307650","248924718000","5926779"
"2018/10/23","42400","-600","-1.40","42400","43000","41600","4641","196255000","251295429600","5926779"
"2018/10/22","43000","500","1.18","42500","43050","41500","6839","291984550","254851497000","5926779"
"2018/10/19","42500","200","0.47","41600","42500","40450","3432","142814350","251888107500","5926779"
"2018/10/18","42300","-1050","-2.42","43350","43600","42050","4503","192830700","250702751700","5926779"
"2018/10/17","43350","-100","-0.23","43450","43900","42900","5560","240444850","256925869650","5926779"
"2018/10/16","43450","0","0.00","43900","44500","43350","2680","117061400","257518547550","5926779"
"2018/10/15","43450","0","0.00","44150","44150","43400","3935","171861600","257518547550","5926779"
"2018/10/12","43450","1900","4.57","41550","44500","41500","7148","309227700","257518547550","5926779"
"2018/10/11","41550","-2750","-6.21","44000","44150","41550","8722","376776250","246257667450","5926779"
"2018/10/10","44300","-1700","-3.70","46000","46400","43750","14346","639418200","262556309700","5926779"
"2018/10/08","46000","-200","-0.43","46700","47050","46000","6269","291722550","272631834000","5926779"
"2018/10/05","46200","-1000","-2.12","47200","47500","45900","7864","364546600","273817189800","5926779"
"2018/10/04","47200","-350","-0.74","47550","48350","47000","3579","170790650","279743968800","5926779"
"2018/10/02","47550","150","0.32","47950","48750","47350","10791","517963300","281818341450","5926779"
"2018/10/01","47400","350","0.74","47900","48500","47250","7249","346754450","280929324600","5926779"
"2018/09/28","47050","100","0.21","47850","47850","47050","5810","274970700","278854951950","5926779"
"2018/09/27","46950","1700","3.76","45500","48100","45500","15765","744590400","278262274050","5926779"
"2018/09/21","45250","-50","-0.11","45300","45900","45150","3595","163457300","268186749750","5926779"
"2018/09/20","45300","200","0.44","44800","45650","44500","4249","191157950","268483088700","5926779"
"2018/09/19","45100","-850","-1.85","45600","46200","45100","4861","220427350","267297732900","5926779"
"2018/09/18","45950","-650","-1.39","46000","46550","45250","10029","458364000","272335495050","5926779"
"2018/09/17","46600","-800","-1.69","47000","48000","46000","9523","447854700","276187901400","5926779"
"2018/09/14","47400","1750","3.83","45950","47450","45350","12431","580656700","280929324600","5926779"
"2018/09/13","45650","-1550","-3.28","46700","47750","45000","20530","950644850","270557461350","5926779"
"2018/09/12","47200","700","1.51","46200","50600","46050","53376","2593070600","279743968800","5926779"
"2018/09/11","46500","2250","5.08","44600","47000","44400","30721","1409865400","275595223500","5926779"
"2018/09/10","44250","0","0.00","44500","44600","43600","6350","280181100","262259970750","5926779"
"2018/09/07","44250","150","0.34","44300","44700","43900","6980","308878750","262259970750","5926779"
"2018/09/06","44100","0","0.00","44600","44950","43650","13829","616360350","261370953900","5926779"
"2018/09/05","44100","1550","3.64","42800","44850","42400","20691","906121950","261370953900","5926779"
"2018/09/04","42550","150","0.35","42300","42850","42100","2971","126153500","252184446450","5926779"
"2018/09/03","42400","0","0.00","42600","42850","42050","5139","218524700","251295429600","5926779"
"2018/08/31","42400","-100","-0.24","42500","42500","41750","4220","177651050","251295429600","5926779"
"2018/08/30","42500","-300","-0.70","43000","43000","41650","6811","287896100","251888107500","5926779"
"2018/08/29","42800","-50","-0.12","43150","43150","42200","3190","136278700","253666141200","5926779"
"2018/08/28","42850","-150","-0.35","43000","43750","42650","8039","345798250","253962480150","5926779"
"2018/08/27","43000","1600","3.86","41400","43700","41300","40019","1711696800","254851497000","5926779"
"2018/08/24","41400","1100","2.73","40450","41650","39950","15421","633247050","245368650600","5926779"
"2018/08/23","40300","-100","-0.25","40500","41000","39600","15207","612865100","238849193700","5926779"
"2018/08/22","40400","1400","3.59","39300","40500","38750","18451","734030750","239441871600","5926779"
"2018/08/21","39000","350","0.91","38650","39150","38400","5855","226963150","231144381000","5926779"
"2018/08/20","38650","700","1.84","38050","38950","38000","10959","421975250","229070008350","5926779"
"2018/08/17","37950","0","0.00","37500","38000","37500","4705","177469800","224921263050","5926779"
"2018/08/16","37950","-650","-1.68","38500","38750","37100","18192","691108750","224921263050","5926779"
"2018/08/14","38600","200","0.52","38250","38600","37950","10445","398919000","228773669400","5926779"
"2018/08/13","38400","-1050","-2.66","38850","39200","38050","8413","323750800","227588313600","5926779"
"2018/08/10","39450","-350","-0.88","39800","40450","38800","14080","558548450","233811431550","5926779"
"2018/08/09","39800","800","2.05","39700","40400","38500","38684","1523089800","235885804200","5926779"
"2018/08/08","39000","3050","8.48","36050","41950","36050","106761","4190604300","231144381000","5926779"
"2018/08/07","35950","450","1.27","35500","36000","35500","1343","48209000","213067705050","5926779"
"2018/08/06","35500","-400","-1.11","36300","36400","35500","6523","235174450","210400654500","5926779"
"2018/08/03","35900","100","0.28","35650","35900","35250","1223","43700600","212771366100","5926779"
"2018/08/02","35800","0","0.00","35800","36150","35450","2454","87547700","212178688200","5926779"
"2018/08/01","35800","-400","-1.10","36050","36100","35400","2375","84617950","212178688200","5926779"
"2018/07/31","36200","-50","-0.14","36000","36500","35600","1772","63797500","214549399800","5926779"
"2018/07/30","36250","350","0.97","36000","36350","35600","5139","185248500","214845738750","5926779"
"2018/07/27","35900","1000","2.87","34900","36450","34900","8398","300520350","212771366100","5926779"
"2018/07/26","34900","300","0.87","34900","34900","34200","4335","149189650","206844587100","5926779"
"2018/07/25","34600","0","0.00","34600","35200","34400","902","31175900","205066553400","5926779"
"2018/07/24","34600","-800","-2.26","35800","35800","34600","2579","90680800","205066553400","5926779"
"2018/07/23","35400","-100","-0.28","35500","35500","34850","3629","127799350","209807976600","5926779"
"2018/07/20","35500","0","0.00","35500","36000","35300","3096","109964050","210400654500","5926779"
"2018/07/19","35500","-50","-0.14","35550","35550","34850","7852","277834650","210400654500","5926779"
"2018/07/18","35550","-100","-0.28","35600","35600","34650","2693","94700600","210696993450","5926779"
"2018/07/17","35650","250","0.71","35600","35750","35000","2286","81016250","211289671350","5926779"
"2018/07/16","35400","200","0.57","35500","35550","35050","2445","86593350","209807976600","5926779"
"2018/07/13","35200","250","0.72","34950","35200","34800","1383","48368050","208622620800","5926779"
"2018/07/12","34950","0","0.00","35100","35100","34600","2505","87336150","207140926050","5926779"
"2018/07/11","34950","-100","-0.29","35050","35150","34250","2754","95456950","207140926050","5926779"
"2018/07/10","35050","50","0.14","35000","35050","34700","2253","78607550","207733603950","5926779"
"2018/07/09","35000","-50","-0.14","35050","35200","34050","3286","114426050","207437265000","5926779"
"2018/07/06","35050","250","0.72","34650","35300","34250","2188","76153700","207733603950","5926779"
"2018/07/05","34800","800","2.35","34500","34800","33500","3064","104144850","206251909200","5926779"
"2018/07/04","34000","-100","-0.29","34700","34700","33550","4764","160951750","201510486000","5926779"
"2018/07/03","34100","-650","-1.87","34800","35100","33850","2990","102838850","202103163900","5926779"
"2018/07/02","34750","-550","-1.56","35300","35450","34500","4675","163395450","205955570250","5926779"
"2018/06/29","35300","-250","-0.70","35500","36000","34550","5055","176988700","209215298700","5926779"
"2018/06/28","35550","-350","-0.97","35850","36100","35350","4723","168306350","210696993450","5926779"
"2018/06/27","35900","-150","-0.42","36000","36000","35400","4269","151942850","212771366100","5926779"
"2018/06/26","36050","100","0.28","35700","36250","35400","2315","83122550","213660382950","5926779"
"2018/06/25","35950","650","1.84","35250","36000","35200","701","25059050","213067705050","5926779"
"2018/06/22","35300","-50","-0.14","35600","35900","35200","2226","78780000","209215298700","5926779"
"2018/06/21","35350","-150","-0.42","35350","36100","34950","3640","128891650","209511637650","5926779"
"2018/06/20","35500","-100","-0.28","35250","36150","35250","3375","120673250","210400654500","5926779"
"2018/06/19","35600","-100","-0.28","35500","36550","35450","4828","172866100","210993332400","5926779"
"2018/06/18","35700","-1150","-3.12","36500","37300","35150","8379","301978300","211586010300","5926779"
"2018/06/15","36850","-150","-0.41","37000","37250","36700","4510","166951900","218401806150","5926779"
"2018/06/14","37000","-200","-0.54","37350","37350","36600","3520","129846300","219290823000","5926779"
"2018/06/12","37200","100","0.27","37500","37500","36700","2263","84157350","220476178800","5926779"
"2018/06/11","37100","600","1.64","36850","37350","36050","3624","133913300","219883500900","5926779"
"2018/06/08","36500","-500","-1.35","37300","37300","36500","1512","55408850","216327433500","5926779"
"2018/06/07","37000","-100","-0.27","37250","37300","36100","3378","124045700","219290823000","5926779"
"2018/06/05","37100","-150","-0.40","37400","37400","36500","3924","145694800","219883500900","5926779"
"2018/06/04","37250","50","0.13","37400","37900","36600","4328","161065050","220772517750","5926779"
"2018/06/01","37200","1500","4.20","36100","37350","35500","12666","465963750","220476178800","5926779"
"2018/05/31","35700","-450","-1.24","36150","36450","35300","6764","240617950","211586010300","5926779"
"2018/05/30","36150","-850","-2.30","37000","37000","35300","8897","320788100","214253060850","5926779"
"2018/05/29","37000","-200","-0.54","36850","37200","36400","4468","163745850","219290823000","5926779"
"2018/05/28","37200","800","2.20","36800","37700","36700","5904","219202550","220476178800","5926779"
"2018/05/25","36400","-250","-0.68","36750","36750","35900","6166","224713850","215734755600","5926779"
"2018/05/24","36650","-850","-2.27","37750","37750","36150","9974","368676950","217216450350","5926779"
"2018/05/23","37500","700","1.90","36850","38250","36800","22252","837535050","222254212500","5926779"
"2018/05/21","36800","350","0.96","36450","36850","36250","9155","334936300","218105467200","5926779"
"2018/05/18","36450","500","1.39","36050","36500","35700","10095","365301750","216031094550","5926779"
"2018/05/17","35950","0","0.00","36450","36450","35800","2831","101880500","213067705050","5926779"
"2018/05/16","35950","50","0.14","35700","36800","35600","12884","465033400","213067705050","5926779"
"2018/05/15","35900","-300","-0.83","36350","36400","35700","3799","136688200","212771366100","5926779"
"2018/05/14","36200","350","0.98","35900","36550","35450","11897","430105600","214549399800","5926779"
"2018/05/11","35850","1900","5.60","34100","36350","33950","35478","1261824950","212475027150","5926779"
"2018/05/10","33950","600","1.80","33400","34100","33050","8816","296607050","201214147050","5926779"
"2018/05/09","33350","600","1.83","32500","33400","32500","7205","239157300","197658079650","5926779"
"2018/05/08","32750","150","0.46","33250","33250","32750","5836","192764250","194102012250","5926779"
"2018/05/04","32600","400","1.24","32350","32750","31800","4262","137301100","193212995400","5926779"
"2018/05/03","32200","-300","-0.92","32600","32700","31850","5095","164045100","190842283800","5926779"
"2018/05/02","32500","-50","-0.15","32050","32650","32050","4603","148347800","192620317500","5926779"
"2018/04/30","32550","-350","-1.06","33300","33400","32100","3734","120924600","192916656450","5926779"
"2018/04/27","32900","-100","-0.30","33100","33200","32700","1164","38387200","194991029100","5926779"
"2018/04/26","33000","650","2.01","32100","33050","32100","2328","76159500","195583707000","5926779"
"2018/04/25","32350","-300","-0.92","32700","32700","32200","1373","44391800","191731300650","5926779"
"2018/04/24","32650","-150","-0.46","32300","32800","32100","3288","106461450","193509334350","5926779"
"2018/04/23","32800","-400","-1.20","33150","33150","32200","5156","168262650","194398351200","5926779"
"2018/04/20","33200","-50","-0.15","33450","33450","32600","5094","167639750","196769062800","5926779"
"2018/04/19","33250","600","1.84","32650","33250","32500","5559","182870300","197065401750","5926779"
"2018/04/18","32650","1050","3.32","31650","33100","31600","15589","509624200","193509334350","5926779"
"2018/04/17","31600","0","0.00","31650","31700","31450","3330","105175850","187286216400","5926779"
"2018/04/16","31600","350","1.12","31200","31650","31200","1945","61108950","187286216400","5926779"
"2018/04/13","31250","200","0.64","31050","31550","30900","2691","83992850","185211843750","5926779"
"2018/04/12","31050","-650","-2.05","31650","31650","31050","3547","111125150","184026487950","5926779"
"2018/04/11","31700","200","0.63","31550","32000","31300","2102","66475600","187878894300","5926779"
"2018/04/10","31500","500","1.61","31550","32000","31200","4530","143082400","186693538500","5926779"
"2018/04/09","31000","-200","-0.64","31200","31400","30750","3498","108409350","183730149000","5926779"
"2018/04/06","31200","0","0.00","31150","31350","30750","902","28031650","184915504800","5926779"
"2018/04/05","31200","300","0.97","30850","31300","30700","3494","108337900","184915504800","5926779"
"2018/04/04","30900","-300","-0.96","31200","31500","30850","2992","92636150","183137471100","5926779"
"2018/04/03","31200","-50","-0.16","31250","31250","30900","1349","41883450","184915504800","5926779"
"2018/04/02","31250","-400","-1.26","31650","31800","31100","1242","38807800","185211843750","5926779"
"2018/03/30","31650","300","0.96","31350","31900","31000","2794","87798350","187582555350","5926779"
"2018/03/29","31350","0","0.00","31650","31650","31200","338","10586450","185804521650","5926779"
"2018/03/28","31350","-50","-0.16","31650","31650","30900","3609","112307000","185804521650","5926779"
"2018/03/27","31400","100","0.32","31300","31500","31100","1545","48290150","186100860600","5926779"
"2018/03/26","31300","300","0.97","30900","31400","30700","2812","87083350","185508182700","5926779"
"2018/03/23","31000","-650","-2.05","31300","31600","31000","7690","239127750","183730149000","5926779"
"2018/03/22","31650","150","0.48","31600","31800","31350","2133","67381200","187582555350","5926779"
"2018/03/21","31500","100","0.32","31600","31600","31100","2855","89385450","186693538500","5926779"
"2018/03/20","31400","0","0.00","31150","31650","31100","2374","74137050","186100860600","5926779"
"2018/03/19","31400","-150","-0.48","31550","31800","31050","2117","66092550","186100860600","5926779"
"2018/03/16","31550","50","0.16","31800","31850","30900","4353","135803500","186989877450","5926779"
"2018/03/15","31500","-100","-0.32","31600","31750","31100","1728","54161450","186693538500","5926779"
"2018/03/14","31600","150","0.48","31450","32050","31400","3913","124580650","187286216400","5926779"
"2018/03/13","31450","-250","-0.79","31300","31900","31300","1564","49352850","186397199550","5926779"
"2018/03/12","31700","550","1.77","31700","31950","31350","1993","63025200","187878894300","5926779"
"2018/03/09","31150","300","0.97","31100","31950","31000","2720","85348000","184619165850","5926779"
"2018/03/08","30850","350","1.15","30500","31000","30300","1675","51281300","182841132150","5926779"
"2018/03/07","30500","0","0.00","30500","30750","30050","1443","43889450","180766759500","5926779"
"2018/03/06","30500","-200","-0.65","31200","31200","30300","2788","85089800","180766759500","5926779"
"2018/03/05","30700","-450","-1.44","31700","31700","30700","2931","90923650","181952115300","5926779"
"2018/03/02","31150","-150","-0.48","31800","31800","31000","3949","122802450","184619165850","5926779"
"2018/02/28","31300","-650","-2.03","32200","32200","31300","8565","269459000","185508182700","5926779"
"2018/02/27","31950","50","0.16","32300","32300","31700","1858","59366250","189360589050","5926779"
"2018/02/26","31900","-50","-0.16","32200","32200","31700","3916","124755000","189064250100","5926779"
"2018/02/23","31950","100","0.31","31850","32350","31800","3491","111259350","189360589050","5926779"
"2018/02/22","31850","-200","-0.62","32350","32400","31800","2638","84447600","188767911150","5926779"
"2018/02/21","32050","-350","-1.08","32600","32600","31950","1650","52901800","189953266950","5926779"
"2018/02/20","32400","250","0.78","32750","32750","32150","1504","48512650","192027639600","5926779"
"2018/02/19","32150","-150","-0.46","32000","32450","32000","2014","64808350","190545944850","5926779"
"2018/02/14","32300","300","0.94","32450","32450","31900","4893","156939900","191434961700","5926779"
"2018/02/13","32000","-250","-0.78","32500","32500","31950","3482","111834500","189656928000","5926779"
"2018/02/12","32250","-350","-1.07","33100","33100","32100","5604","181403300","191138622750","5926779"
"2018/02/09","32600","-850","-2.54","32750","33350","32200","9605","311245700","193212995400","5926779"
"2018/02/08","33450","150","0.45","33550","33550","32750","1576","52090450","198250757550","5926779"
"2018/02/07","33300","-200","-0.60","34000","34000","33300","6538","219438600","197361740700","5926779"
"2018/02/06","33500","-700","-2.05","33700","34500","33100","8217","276477250","198547096500","5926779"
"2018/02/05","34200","650","1.94","33000","34350","32800","17268","583169500","202695841800","5926779"
"2018/02/02","33550","-400","-1.18","34300","34300","33250","5320","178110000","198843435450","5926779"
"2018/02/01","33950","450","1.34","33550","34250","33500","9038","305264150","201214147050","5926779"
"2018/01/31","33500","-550","-1.62","34050","34050","33000","5240","175210850","198547096500","5926779"
"2018/01/30","34050","0","0.00","34050","34100","33600","3582","121335100","201806824950","5926779"
"2018/01/29","34050","-100","-0.29","34450","34450","34000","6735","230125100","201806824950","5926779"
"2018/01/26","34150","150","0.44","34250","34850","33700","3631","123890800","202399502850","5926779"
"2018/01/25","34000","200","0.59","34150","34150","33500","4053","136897200","201510486000","5926779"
"2018/01/24","33800","1000","3.05","32800","33900","32800","11161","374007050","200325130200","5926779"
"2018/01/23","32800","250","0.77","32550","33000","32550","4059","133106100","194398351200","5926779"
"2018/01/22","32550","-200","-0.61","32900","33300","32450","3145","102861250","192916656450","5926779"
"2018/01/19","32750","-100","-0.30","32900","33000","32650","1410","46264700","194102012250","5926779"
"2018/01/18","32850","-150","-0.45","33000","33200","32050","2447","80058200","194694690150","5926779"
"2018/01/17","33000","300","0.92","32650","33300","32650","4065","133957550","195583707000","5926779"
"2018/01/16","32700","-350","-1.06","32900","33050","32700","4784","157076850","193805673300","5926779"
"2018/01/15","33050","100","0.30","33350","33350","32800","4289","141446550","195880045950","5926779"
"2018/01/12","32950","50","0.15","33000","33800","32500","6253","206394750","195287368050","5926779"
"2018/01/11","32900","400","1.23","32300","33800","32300","6830","226781600","194991029100","5926779"
"2018/01/10","32500","300","0.93","32000","32600","31850","7989","256506550","192620317500","5926779"
"2018/01/09","32200","-250","-0.77","32950","32950","32000","5949","191791500","190842283800","5926779"
"2018/01/08","32450","-150","-0.46","33000","33000","31500","4199","135467700","192323978550","5926779"
"2018/01/05","32600","0","0.00","32950","32950","32500","3858","125862600","193212995400","5926779"
"2018/01/04","32600","-150","-0.46","32550","33100","32500","5498","179639150","193212995400","5926779"
"2018/01/03","32750","50","0.15","32700","33100","32650","2334","76502250","194102012250","5926779"
"2018/01/02","32700","-250","-0.76","33600","33600","32650","5006","164267650","193805673300","5926779"
"2017/12/28","32950","300","0.92","32400","33000","32300","3083","100633650","195287368050","5926779"
"2017/12/27","32650","-450","-1.36","33100","33400","32600","3166","103863500","193509334350","5926779"
"2017/12/26","33100","-400","-1.19","33550","33550","33000","7468","247508300","196176384900","5926779"
"2017/12/22","33500","0","0.00","33500","33500","32850","3755","124757500","198547096500","5926779"
"2017/12/21","33500","-150","-0.45","34100","34100","33350","1579","53085550","198547096500","5926779"
"2017/12/20","33650","0","0.00","33650","34450","33400","1907","64520850","199436113350","5926779"
"2017/12/19","33650","-350","-1.03","34000","34000","33300","3724","125085750","199436113350","5926779"
"2017/12/18","34000","-350","-1.02","34250","34950","33900","1510","51458600","201510486000","5926779"
"2017/12/15","34350","150","0.44","34050","34500","34050","3155","108097300","203584858650","5926779"
"2017/12/14","34200","0","0.00","33950","34400","33700","2083","71032250","202695841800","5926779"
"2017/12/13","34200","-50","-0.15","34600","34600","33800","3029","103150500","202695841800","5926779"
"2017/12/12","34250","0","0.00","34300","34450","34000","1294","44366900","202992180750","5926779"
"2017/12/11","34250","350","1.03","34050","34500","33550","3138","107513850","202992180750","5926779"
"2017/12/08","33900","50","0.15","34200","34500","33900","3271","111933150","200917808100","5926779"
"2017/12/07","33850","-350","-1.02","34200","34750","33450","4990","168448750","200621469150","5926779"
"2017/12/06","34200","-250","-0.73","34450","35700","34200","10161","354071400","202695841800","5926779"
"2017/12/05","34450","250","0.73","34350","34600","33900","5119","175091300","204177536550","5926779"
"2017/12/04","34200","1350","4.11","32850","34600","32850","13623","459934100","202695841800","5926779"
"2017/12/01","32850","0","0.00","33000","33000","32150","4292","138979400","194694690150","5926779"
"2017/11/30","32850","150","0.46","32750","32900","32500","2190","71695500","194694690150","5926779"
"2017/11/29","32700","-450","-1.36","33400","33400","32700","5131","168717500","193805673300","5926779"
"2017/11/28","33150","200","0.61","33500","33550","32900","5173","172185950","196472723850","5926779"
"2017/11/27","32950","-500","-1.49","33150","33700","32950","7919","262819950","195287368050","5926779"
"2017/11/24","33450","50","0.15","33450","33500","33050","3164","105195500","198250757550","5926779"
"2017/11/23","33400","-200","-0.60","33550","33550","33050","4542","150866600","197954418600","5926779"
"2017/11/22","33600","-50","-0.15","34050","34050","33400","4112","137872450","199139774400","5926779"
"2017/11/21","33650","50","0.15","34200","34200","33400","5529","185885000","199436113350","5926779"
"2017/11/20","33600","-300","-0.88","33900","34300","33550","2738","92255750","199139774400","5926779"
"2017/11/17","33900","-50","-0.15","33800","34450","33700","4265","144306950","200917808100","5926779"
"2017/11/16","33950","-150","-0.44","34500","34550","33850","3157","107404650","201214147050","5926779"
"2017/11/15","34100","1000","3.02","33350","34500","33000","15891","539557450","202103163900","5926779"
"2017/11/14","33100","-200","-0.60","33000","33350","32950","4903","162295800","196176384900","5926779"
"2017/11/13","33300","200","0.60","33150","33300","32750","3268","108183750","197361740700","5926779"
"2017/11/10","33100","100","0.30","32950","33100","32650","1738","57284250","196176384900","5926779"
"2017/11/09","33000","100","0.30","33150","33150","32600","3760","123020700","195583707000","5926779"
"2017/11/08","32900","-250","-0.75","33200","33200","32850","2514","82718400","194991029100","5926779"
"2017/11/07","33150","50","0.15","32800","33250","32800","2645","87349950","196472723850","5926779"
"2017/11/06","33100","200","0.61","32900","33150","32650","4349","143118950","196176384900","5926779"
"2017/11/03","32900","0","0.00","32900","33000","32550","5288","172826400","194991029100","5926779"
"2017/11/02","32900","-100","-0.30","33300","33300","32750","1386","45472600","194991029100","5926779"
"2017/11/01","33000","-300","-0.90","33500","33500","32700","3595","118255050","195583707000","5926779"
"2017/10/31","33300","100","0.30","33300","33300","32750","3030","99745200","197361740700","5926779"
"2017/10/30","33200","-150","-0.45","33550","33550","32650","3795","125264200","196769062800","5926779"
"2017/10/27","33350","550","1.68","32750","33450","32700","3746","124236350","197658079650","5926779"
"2017/10/26","32800","200","0.61","32450","33000","32350","3365","109996850","194398351200","5926779"
"2017/10/25","32600","150","0.46","32100","32600","32100","2357","76317550","193212995400","5926779"
"2017/10/24","32450","0","0.00","32450","32450","32000","2537","81661200","192323978550","5926779"
"2017/10/23","32450","-50","-0.15","32900","32900","32200","1810","58497650","192323978550","5926779"
"2017/10/20","32500","50","0.15","32600","32750","32200","1543","50103550","192620317500","5926779"
"2017/10/19","32450","300","0.93","32100","32700","32000","2785","89690700","192323978550","5926779"
"2017/10/18","32150","0","0.00","32650","32650","32050","2254","72562700","190545944850","5926779"
"2017/10/17","32150","-650","-1.98","32350","32900","32050","4712","152418250","190545944850","5926779"
"2017/10/16","32800","100","0.31","32400","33300","32300","3709","121559650","194398351200","5926779"
"2017/10/13","32700","200","0.62","32150","33300","32150","3623","119242200","193805673300","5926779"
"2017/10/12","32500","-50","-0.15","32600","32900","32050","2228","72270500","192620317500","5926779"
"2017/10/11","32550","-350","-1.06","32950","33100","32450","1760","57604950","192916656450","5926779"
"2017/10/10","32900","0","0.00","33250","33500","32850","1266","41827400","194991029100","5926779"
"2017/09/29","32900","100","0.30","33000","33900","32500","3886","129382550","194991029100","5926779"
"2017/09/28","32800","-50","-0.15","32850","33200","32500","1993","65331800","194398351200","5926779"
"2017/09/27","32850","1050","3.30","32400","33000","32300","2972","97645250","194694690150","5926779"
"2017/09/26","31800","250","0.79","31650","32300","31650","1871","59741250","188471572200","5926779"
"2017/09/25","31550","-950","-2.92","32400","32400","31250","4040","128482400","186989877450","5926779"
"2017/09/22","32500","-100","-0.31","32300","32900","32050","4910","159391100","192620317500","5926779"
"2017/09/21","32600","-900","-2.69","33750","33750","32450","6586","216158800","193212995400","5926779"
"2017/09/20","33500","-50","-0.15","34100","34100","33500","2139","72131800","198547096500","5926779"
"2017/09/19","33550","-200","-0.59","33500","33700","33200","4081","136464950","198843435450","5926779"
"2017/09/18","33750","100","0.30","33500","33950","33350","4207","141672050","200028791250","5926779"
"2017/09/15","33650","-850","-2.46","34300","34900","33650","7587","258038150","199436113350","5926779"
"2017/09/14","34500","150","0.44","34350","34750","34050","3901","134797950","204473875500","5926779"
"2017/09/13","34350","-200","-0.58","34750","34950","34050","3388","116588050","203584858650","5926779"
"2017/09/12","34550","1200","3.60","33800","34600","33400","3529","119704300","204770214450","5926779"
"2017/09/11","33350","-850","-2.49","33900","34200","33300","4164","140118250","197658079650","5926779"
"2017/09/08","34200","50","0.15","34300","34300","33700","3865","131484200","202695841800","5926779"
"2017/09/07","34150","-250","-0.73","34400","34500","33750","7421","252040450","202399502850","5926779"
"2017/09/06","34400","300","0.88","34100","34900","33800","4865","166973700","203881197600","5926779"
"2017/09/05","34100","150","0.44","33700","34900","33700","4299","147045450","202103163900","5926779"
"2017/09/04","33950","-1050","-3.00","34700","34700","33650","7355","251533200","201214147050","5926779"
"2017/09/01","35000","-500","-1.41","35150","35300","34700","5294","184827750","207437265000","5926779"
"2017/08/31","35500","-500","-1.39","36000","36250","35000","7076","249492200","210400654500","5926779"
"2017/08/30","36000","-150","-0.41","36100","36100","35500","3996","142815200","213364044000","5926779"
"2017/08/29","36150","-250","-0.69","36400","36400","35800","2218","79748000","214253060850","5926779"
"2017/08/28","36400","0","0.00","36000","36400","35750","7623","274284900","215734755600","5926779"
"2017/08/25","36400","300","0.83","36100","36400","35800","3759","135330500","215734755600","5926779"
"2017/08/24","36100","300","0.84","35800","36350","35400","2065","74413600","213956721900","5926779"
"2017/08/23","35800","-600","-1.65","36300","36300","35300","6034","215663200","212178688200","5926779"
"2017/08/22","36400","-250","-0.68","36550","36600","35950","3647","131800000","215734755600","5926779"
"2017/08/21","36650","50","0.14","36600","36650","35750","2326","84441750","217216450350","5926779"
"2017/08/18","36600","-100","-0.27","36650","36650","36150","879","32051250","216920111400","5926779"
"2017/08/17","36700","-50","-0.14","36750","36750","36300","2622","95484800","217512789300","5926779"
"2017/08/16","36750","50","0.14","36950","36950","36350","2458","89877600","217809128250","5926779"
"2017/08/14","36700","350","0.96","36750","36800","36200","3530","128449250","217512789300","5926779"
"2017/08/11","36350","-1300","-3.45","36800","37350","36350","8496","312180000","215438416650","5926779"
"2017/08/10","37650","0","0.00","37500","38150","36600","5964","223755050","223143229350","5926779"
"2017/08/09","37650","-150","-0.40","37800","37800","37300","4010","150466300","223143229350","5926779"
"2017/08/08","37800","-50","-0.13","37900","38400","37500","5605","212092700","224032246200","5926779"
